index_col,Company,TypeName,Inches,screen_size,resolution_width,resolution_height,ips_panel,touchscreen,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,secondary_storage,gpu_brand,OpSys,Weight,price,ppi
1169,Lenovo,2 in 1 Convertible,13.3,small,3200,1800,1,1,Intel,Core i7,2.5,16,SSD,512,0,Intel,windows,1.3,7028.296,276
1170,Lenovo,Notebook,14,medium,1366,768,0,0,Intel,Celeron Dual,1.6,2,Flash Storage,64,0,Intel,windows,1.5,1073.688,112
1171,Acer,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,4,HDD,1024,0,Nvidia,windows,2.23,2888.16,141
1172,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.5,6,HDD,1024,0,AMD,windows,2.19,3582.128,100
1173,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.5,16,Hybrid,1024,0,AMD,windows,2.5,5152.84,141
1174,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel,windows,2.2,1730.08,100
1175,HP,Workstation,17.3,large,1920,1080,1,0,Intel,Core i7,2.6,8,SSD,256,0,Nvidia,windows,3,18517.312,127
1176,Asus,Ultrabook,13.3,small,1920,1080,1,0,Intel,Core M,0.9,8,SSD,512,0,Intel,windows,1.2,3418.008,166
1177,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,8,HDD,1024,0,AMD,windows,2.5,3675.936,100
1178,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2.4,6,HDD,1024,0,Intel,windows,2.3,2152.128,100
1179,MSI,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.7,16,Hybrid,256,1024,Nvidia,windows,3.78,11248.072,127
1180,Acer,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel,linux,2.4,1355.024,100
1181,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,2,HDD,500,0,Intel,windows,2.2,1776.984,100
1182,Lenovo,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,8,HDD,1024,0,Nvidia,windows,2.6,4215.112,141
1183,HP,Ultrabook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.88,10182.392,141
1184,HP,Notebook,15.6,medium,1920,1080,0,0,AMD,A9-Series 9410,2.9,6,Hybrid,1024,0,AMD,windows,2.04,2578.664,141
1185,Lenovo,2 in 1 Convertible,14,medium,2560,1440,1,1,Intel,Core i7,2.6,16,SSD,512,0,Intel,windows,2.8,11440.264,210
1186,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.7,8,HDD,1024,0,AMD,linux,2.3,3778.984,100
1187,MSI,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia,windows,2.4,5358.144,141
1188,HP,Netbook,11.6,small,1366,768,0,0,Intel,Celeron Dual,1.6,2,Flash Storage,32,0,Intel,windows,1.17,979.968,135
1189,HP,2 in 1 Convertible,13.3,small,1920,1080,0,1,Intel,Core i5,2.4,8,SSD,256,0,Intel,windows,1.48,7637.784,166
1190,HP,Workstation,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,8,SSD,256,0,Nvidia,windows,2.59,10450.968,141
1191,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.5,4,HDD,500,0,Nvidia,windows,2.2,3377.352,100
1192,Lenovo,2 in 1 Convertible,14,medium,1920,1080,1,1,Intel,Core i7,2.5,4,SSD,128,0,Intel,windows,1.8,2991.384,157
1193,MSI,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,2.7,7492.408,127
1194,Lenovo,2 in 1 Convertible,13.3,small,3200,1800,1,1,Intel,Core i7,2.5,16,SSD,512,0,Intel,windows,1.3,7028.296,276
1195,Apple,Ultrabook,11.6,small,1366,768,0,0,Intel,Core i5,1.6,4,Flash Storage,256,0,Intel,macos,1.08,4496.448,135
1196,Lenovo,Notebook,14,medium,1366,768,0,0,Intel,Celeron Dual,1.6,2,Flash Storage,64,0,Intel,windows,1.5,1073.688,112
1197,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.5,6,HDD,1024,0,AMD,windows,2.19,3582.128,100
1198,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i3,2,4,HDD,1024,0,Intel,windows,2.1,2241.184,141
1199,HP,2 in 1 Convertible,13.3,small,2560,1440,0,1,Intel,Core i7,2.6,8,SSD,256,0,Intel,windows,1.48,8434.888,221
1200,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel,windows,2.2,1730.08,100
1201,HP,Ultrabook,14,medium,2560,1440,0,0,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.54,10306.56,210
1202,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,windows,2.24,3455.496,100
1203,HP,Workstation,15.6,medium,1920,1080,0,0,Intel,Core i7,2.6,8,SSD,256,0,Nvidia,windows,2,8903.752,141
1204,HP,Ultrabook,12.5,small,1920,1080,0,0,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.26,10769.528,176
1205,Dell,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.7,8,SSD,256,0,Nvidia,windows,2.18,4735.016,141
1206,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.3,8,SSD,256,0,Intel,windows,1.88,7403.352,141
1207,Lenovo,2 in 1 Convertible,14,medium,2560,1440,1,1,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.27,10966.736,210
1208,MSI,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia,windows,2.3,5480.992,141
1209,Lenovo,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,HDD,1024,0,Intel,N/A,1.9,1589.456,100
1210,Lenovo,Notebook,13.3,small,1920,1080,1,0,Intel,Core i7,2.7,16,SSD,512,0,Intel,windows,1.4,7028.296,166
1211,HP,Notebook,15.6,medium,1366,768,0,0,AMD,E-Series 7110,1.8,4,HDD,500,0,AMD,windows,1.86,1392.512,100
1212,Lenovo,Notebook,15.6,medium,1920,1080,0,0,AMD,A12-Series 9720P,3.6,6,SSD,256,0,AMD,windows,2.2,2801.832,141
1213,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.3,8,HDD,1024,0,AMD,N/A,2.32,2808.52,141
1214,Dell,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.8,8,HDD,1024,0,Nvidia,windows,2.62,5621.704,141
1215,Asus,Ultrabook,13.3,small,1920,1080,0,0,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.45,6001.424,166
1216,Dell,Notebook,15.6,medium,3840,2160,1,1,Intel,Core i5,2.3,8,SSD,256,0,Nvidia,windows,2.04,10552.608,282
1217,Acer,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,HDD,500,0,Intel,linux,2.4,1696.376,100
1218,HP,Notebook,15.6,medium,1920,1080,0,0,AMD,A6-Series A6-9220,2.5,4,SSD,256,0,AMD,windows,1.91,2245.32,141
1219,Dell,2 in 1 Convertible,17.3,large,1920,1080,0,1,Intel,Core i7,2.7,16,SSD,512,0,Nvidia,windows,2.77,8434.888,127
1220,MSI,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,2.7,6999.168,127
1221,HP,Notebook,14,medium,1920,1080,0,0,Intel,Core i5,2.3,4,SSD,256,0,Intel,windows,1.54,5157.416,157
1222,Lenovo,Ultrabook,14,medium,1920,1080,0,0,Intel,Core i7,2.6,12,SSD,512,0,Intel,windows,1.4,10779.208,157
1223,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.3,8,Hybrid,1024,0,AMD,windows,2.5,3696.968,141
1224,HP,2 in 1 Convertible,13.3,small,2560,1440,0,1,Intel,Core i7,2.6,8,SSD,512,0,Intel,windows,1.48,9569.472,221
1225,Lenovo,Ultrabook,14,medium,1920,1080,0,0,Intel,Core i7,2.6,8,SSD,256,0,Intel,windows,1.7,7028.296,157
1226,MSI,Gaming,14,medium,1920,1080,0,0,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia,windows,1.7,8294.176,157
1227,Dell,Notebook,14,medium,1366,768,0,0,Intel,Core i5,2.5,4,HDD,500,0,Intel,windows,1.6,4102.56,112
1228,Asus,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia,windows,2.34,10901.088,141
1229,Lenovo,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i5,2.5,8,SSD,256,0,Intel,N/A,2.3,2686.552,141
1230,HP,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.8,8,HDD,1024,0,Nvidia,windows,2.62,4215.112,141
1231,Dell,2 in 1 Convertible,13.3,small,3200,1800,0,1,Intel,Core i5,1.2,8,SSD,256,0,Intel,windows,1.24,8500.536,276
1232,Lenovo,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,8,HDD,1024,0,Intel,windows,2.2,2152.128,100
1233,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,N/A,2.1,2236.432,100
1234,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Pentium Quad,1.6,4,HDD,500,0,Intel,linux,2.2,1519.144,100
1235,Dell,Gaming,15.6,medium,3840,2160,0,0,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia,windows,2.62,7023.544,282
1236,Lenovo,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i5,2.5,8,SSD,256,0,Intel,windows,1.95,6517.192,141
1237,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i3,2,4,HDD,1024,0,Nvidia,windows,2.2,2194.28,141
1238,HP,Notebook,15.6,medium,1366,768,0,0,AMD,A6-Series 9220,2.5,4,HDD,500,0,AMD,windows,1.86,1870.792,100
1239,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i3,2.3,6,SSD,128,0,Nvidia,windows,2.4,2667.808,141
1240,Lenovo,Notebook,14,medium,1920,1080,1,0,Intel,Core i5,2.3,8,SSD,256,0,Intel,windows,1.9,5026.208,157
1241,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Pentium Quad,1.6,4,HDD,500,0,Intel,windows,2.2,2081.728,100
1242,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.1,4,HDD,1024,0,Intel,windows,2,1589.456,100
1243,HP,Notebook,14,medium,1366,768,0,0,Intel,Celeron Dual,1.6,2,Flash Storage,32,0,Intel,windows,1.44,1167.496,112
1244,Asus,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia,windows,4,8908.416,127
1245,MSI,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.7,8,HDD,1024,0,Nvidia,windows,2.2,3933.776,141
1246,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,HDD,500,0,Intel,windows,2.29,2297.416,100
1247,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.5,8,Hybrid,1024,0,AMD,windows,2.32,4196.368,141
1248,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.96,3183.576,141
1249,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,1.8,16,SSD,512,0,Intel,windows,2.1,5434.176,141
1250,MSI,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia,windows,2.4,5762.328,141
1251,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel,windows,2.2,1730.08,100
1252,Lenovo,2 in 1 Convertible,14,medium,1920,1080,0,1,Intel,Core i5,2.3,4,SSD,128,0,Intel,windows,1.8,3905.704,157
1253,Asus,Ultrabook,13.3,small,1920,1080,1,0,Intel,Core M,0.9,8,SSD,512,0,Intel,windows,1.2,3418.008,166
1254,Lenovo,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,N/A,2.1,1866.04,100
1255,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2.4,6,HDD,1024,0,Intel,windows,2.3,2152.128,100
1256,Acer,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel,linux,2.4,1355.024,100
1257,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,2,HDD,500,0,Intel,windows,2.2,1776.984,100
1258,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.7,8,HDD,1024,0,Nvidia,N/A,2.2,3324.288,141
1259,Lenovo,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,8,HDD,1024,0,Nvidia,windows,2.6,4215.112,141
1260,Asus,Notebook,14,medium,1920,1080,0,0,Intel,Core i3,2.4,4,SSD,256,0,Intel,windows,2,3605.536,157
1261,HP,Notebook,15.6,medium,1920,1080,0,0,AMD,A9-Series 9410,2.9,6,Hybrid,1024,0,AMD,windows,2.04,2578.664,141
1262,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.7,8,HDD,1024,0,AMD,linux,2.3,3778.984,100
1263,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.5,4,Hybrid,1024,0,Intel,windows,2.32,3868.128,141
1264,HP,Netbook,11.6,small,1366,768,0,0,Intel,Celeron Dual,1.6,2,Flash Storage,32,0,Intel,windows,1.17,979.968,135
1265,Lenovo,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,16,SSD,512,0,Nvidia,windows,3.31,6118.64,141
1266,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.5,4,HDD,500,0,Nvidia,windows,2.2,3377.352,100
1267,MSI,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia,windows,1.91,10096.416,141
1268,Lenovo,2 in 1 Convertible,14,medium,1920,1080,1,1,Intel,Core i7,2.5,4,SSD,128,0,Intel,windows,1.8,2991.384,157
1269,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2.3,4,HDD,500,0,Intel,windows,2.07,3047.616,100
1270,Lenovo,2 in 1 Convertible,13.3,small,3200,1800,1,1,Intel,Core i7,2.5,16,SSD,512,0,Intel,windows,1.3,7028.296,276
1271,Lenovo,Notebook,14,medium,1366,768,0,0,Intel,Celeron Dual,1.6,2,Flash Storage,64,0,Intel,windows,1.5,1073.688,112
1272,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.5,6,HDD,1024,0,AMD,windows,2.19,3582.128,100
